CustomerID,Recency,Frequency,Monetary
4658,6,33,87456.3
4659,1,31,80376.8
4660,8,36,86825.3
4661,24,37,89653.73
4662,0,35,84868.45
4663,22,28,65094.7
4664,37,32,78940.54000000001
4665,7,41,97221.45
4666,1,25,64733.17
4667,0,22,47603.53
4668,13,26,65390.76
4669,0,36,79579.44
4670,29,36,91740.83
4671,33,25,63835.27
4672,36,30,79821.8
4673,7,38,83859.03
4674,33,31,77275.56
4675,29,32,88258.2
4676,31,26,75772.45
4677,8,34,87823.39
4678,3,22,44240.06
4679,10,36,91511.95
4680,1,35,87886.32
4681,11,25,70235.78
4682,5,42,107209.54
4683,3,34,87977.74
4684,10,28,63841.54
4685,3,29,64768.63
4686,1,36,73950.27
4687,4,33,62096.34
4688,1,22,64339.13
4689,26,24,60491.07
4690,11,21,49957.14
4691,3,36,106601.71
4692,5,37,98041.1
4693,11,33,90390.97
4694,0,33,70788.29000000001
4695,13,30,74607.23
4696,32,29,71009.39
4697,3,32,78674.56
4698,0,38,107102.51
4699,4,28,75243.62
4700,9,33,75010.31
4701,0,40,86301.62999999999
4702,21,27,67418.32
4703,0,25,80091.85
4704,6,34,87502.76
4705,20,37,81349.93
4706,34,27,80192.0
4707,11,31,80702.83
4708,17,30,77865.47
4709,3,38,90071.0
4710,20,33,88918.13
4711,9,20,45997.3
4712,5,28,75343.28
4713,12,36,89673.12
4714,4,23,51545.29
4715,9,38,106503.7
4716,3,25,54930.09
4717,9,25,55919.49
4718,10,29,82456.13
4719,5,34,88022.83
4720,1,28,53709.95
4721,47,33,82414.17
4722,3,23,58986.74
4723,5,37,96055.1
4724,9,30,89127.12
4725,1,34,78146.05
4726,2,30,65158.06
4727,4,32,72583.92
4728,2,29,59067.64
4729,42,28,77455.03
4730,22,31,77000.94
4731,1,36,95339.06
4732,8,33,87496.01
4733,6,33,80223.52
4734,45,32,80680.54
4735,7,29,73661.95
4736,0,30,77286.81999999999
4737,2,27,70781.4
4738,52,26,75472.3
4739,2,30,63267.18
4740,4,32,71478.05
4741,9,38,89916.84
4742,5,38,104156.68
4743,6,36,93840.58
4744,5,31,76695.85
4745,28,33,72571.19
4746,41,19,44569.979999999996
4747,10,37,110374.46
4748,12,22,48940.8
4749,0,33,95782.53
4750,0,35,78430.12
4751,20,34,85778.85
4752,29,25,71332.52
4753,1,27,73694.34
4754,17,20,62611.21
4755,1,27,66557.53
4756,9,38,106180.51
4757,16,36,83316.26
4758,8,36,100692.04
4759,11,26,73407.44
4760,4,32,100870.18
4761,24,22,50092.22
4762,16,31,78006.0
4763,5,34,88065.0
4764,39,26,68817.12
4765,5,29,80548.05
4766,9,28,77364.31
4767,0,37,91486.38
4768,18,28,84872.06
4769,29,34,81959.81
4770,15,33,84904.15
4771,4,27,66168.91
4772,9,23,60966.09
4773,10,48,117343.35
4774,18,32,87807.61
4775,5,35,92018.51
4776,2,21,62148.11
4777,3,35,91073.64
4778,9,36,94026.47
4779,15,29,68155.35
4780,3,29,72377.13
4781,13,19,47864.31
4782,31,32,91782.61
4783,29,32,91472.27
4784,34,32,78165.08
4785,5,28,82942.32
4786,1,35,77752.28
4787,10,18,47734.979999999996
4788,3,25,70497.03
4789,12,33,78400.34
4790,38,19,57980.79
4791,43,24,61912.9
4792,32,32,81895.78
4793,8,27,78912.9
4794,39,16,43438.4
4795,9,27,67359.89
4796,25,32,84962.88
4797,3,35,81230.44
4798,19,31,82512.1
4799,4,22,63279.0
4800,16,20,45018.95
4801,16,31,74384.61
4802,6,27,79001.17
4803,1,35,103142.78
4804,29,24,65520.48
4805,11,26,58881.34
4806,8,40,102728.31
4807,36,23,71891.72
4808,13,25,58775.65
4809,2,32,93148.89
4810,2,26,60219.56
4811,18,40,96776.71
4812,0,22,48113.05
4813,14,34,89106.97
4814,2,26,65828.53
4815,12,24,58703.42
4816,0,25,66074.05
4817,6,24,69323.06
4818,30,26,64949.229999999996
4819,0,32,82810.41
4820,10,22,56298.45
4821,14,24,56480.5
4822,2,42,103489.86
4823,25,32,78438.61
4824,5,30,63994.75
4825,26,32,73553.33
4826,30,23,53222.03
4827,3,29,71109.48
4828,46,31,65560.28
4829,22,35,90574.17
4830,12,36,93400.09
4831,0,40,93156.76
4832,9,35,89925.23
4833,13,29,72835.83
4834,6,34,74056.16
4835,24,22,49149.01
4836,7,31,91302.27
4837,2,38,94536.64
4838,1,28,81516.74
4839,3,33,79986.69
4840,4,38,98206.51
4841,4,23,57130.39
4842,4,31,78407.48
4843,9,34,72852.84
4844,2,24,68044.94
4845,29,29,63277.659999999996
4846,3,32,83076.8
4847,21,28,83961.22
4848,17,31,85208.91
4849,19,31,75684.0
4850,61,18,36989.86
4851,1,28,63138.92
4852,19,32,85130.95999999999
4853,3,27,58782.86
4854,13,30,78757.98
4855,10,28,66583.94
4856,11,37,87847.82
4857,43,24,77683.57
4858,2,27,60798.08
4859,12,25,55804.61
4860,12,30,81657.12
4861,2,23,53492.28
4862,2,31,89496.02
4863,7,23,50760.990000000005
4864,6,29,66172.48
4865,5,23,56631.89
4866,45,38,109780.8
4867,9,24,63545.93
4868,25,27,72792.43
4869,2,24,68895.82
4870,13,49,106054.1
4871,1,27,83159.42
4872,1,33,73337.57
4873,13,27,63754.18
4874,32,32,61066.6
4875,11,30,58702.659999999996
4876,4,32,86262.41
4877,13,30,77602.0
4878,1,32,74573.76
4879,6,31,81861.14
4880,1,35,77121.33
4881,10,30,79487.41
4882,13,22,36657.66
4883,17,33,78816.06
4884,0,18,46501.94
4885,25,35,95061.72
4886,34,25,56105.36
4887,14,28,81240.27
4888,47,17,34318.14
4889,49,24,56575.55
4890,0,32,79295.9
4891,12,37,77490.18000000001
4892,3,27,67096.22
4893,14,37,76925.72
4894,36,24,63841.49
4895,7,28,77258.56
4896,6,34,93951.2
4897,0,32,86073.95
4898,14,36,80513.42
4899,15,23,62739.74
4900,7,30,68631.97
4901,8,32,65331.8
4902,1,29,80454.37
4903,3,19,34888.41
4904,2,40,99505.69
4905,1,26,72039.83
4906,3,28,71662.31
4907,4,42,94356.38
4908,0,30,73147.76
4909,26,22,47960.33
4910,7,40,90362.8
4911,14,19,43849.39
4912,17,29,72893.7
4913,5,31,73578.21
4914,30,31,75064.77
4915,13,24,71524.23
4916,6,33,53269.4
4917,5,27,68751.59
4918,4,47,131469.5
4919,10,24,53559.270000000004
4920,6,34,92209.58
4921,7,33,81272.04000000001
4922,44,37,89064.16
4923,10,30,73585.54000000001
4924,6,27,64363.37
4925,2,34,74332.17
4926,7,30,89083.44
4927,1,28,68224.02
4928,11,23,69457.88
4929,0,40,112548.83
4930,9,29,85444.99
4931,36,28,77304.49
4932,5,27,74823.6
4933,9,42,105574.77
4934,4,32,86329.22
4935,5,24,63214.45
4936,24,25,48755.61
4937,17,34,92616.61
4938,8,27,83152.06
4939,49,29,62568.26
4940,0,28,81696.01
4941,7,31,72773.20999999999
4942,22,31,79388.8
4943,4,18,41519.02
4944,17,31,88859.21
4945,36,26,69981.15
4946,4,23,55843.55
4947,34,37,106385.68000000001
4948,13,29,63644.71
4949,0,33,89025.52
4950,27,30,81181.84
4951,12,26,52369.3
4952,54,21,53309.24
4953,17,32,80066.81
4954,14,37,96788.65
4955,5,40,87080.77
4956,18,31,88286.18
4957,55,21,45376.5
4958,11,29,82269.78
4959,13,34,78272.49
4960,2,35,101967.93
4961,6,27,63788.66
4962,0,29,51832.41
4963,10,31,77355.37
4964,17,30,70032.81
4965,24,28,68608.06
4966,11,25,58560.16
4967,3,35,95845.35
4968,16,26,65786.59
4969,13,23,65106.37
4970,4,19,53900.12
4971,1,30,70281.88
4972,32,23,41415.95
4973,9,22,47507.81
4974,0,32,71879.15
4975,20,37,102090.61
4976,20,22,53277.62
4977,1,39,98514.85
4978,29,29,54314.840000000004
4979,12,35,79306.03
4980,3,31,63851.77
4981,11,37,111472.91
4982,2,28,71359.36
4983,11,24,67941.24
4984,37,37,80946.68
4985,11,26,73996.69
4986,5,25,68523.44
4987,8,25,60756.69
4988,4,35,77815.52
4989,15,31,82293.34
4990,27,37,85097.48
4991,13,31,69437.78
4992,20,23,56918.09
4993,5,38,97606.1
4994,25,33,87317.05
4995,32,25,71244.33
4996,22,24,52137.11
4997,12,35,89773.52
4998,0,35,81488.03
4999,3,25,79344.81
5000,3,29,89637.95
5001,45,26,69283.92
5002,27,32,83891.91
5003,27,31,81534.06999999999
5004,16,34,86516.42
5005,6,25,54075.520000000004
5006,14,29,72228.66
5007,10,35,96382.39
5008,1,33,77189.6
5009,34,30,78017.27
5010,7,22,46846.28
5011,5,32,67313.41
5012,7,28,68163.43000000001
5013,25,19,51488.48
5014,11,23,61386.15
5015,63,35,75881.33
5016,0,29,77874.69
5017,15,31,70836.73
5018,3,34,74034.16
5019,0,34,69757.82
5020,4,25,57515.83
5021,8,23,60091.84
5022,3,26,70680.64
5023,0,37,89199.94
5024,6,34,100597.79000000001
5025,7,30,68966.16
5026,15,30,68589.84
5027,2,39,116287.91
5028,21,31,84716.12
5029,44,26,58195.67
5030,0,33,86500.98
5031,10,46,98467.81
5032,8,24,74503.47
5033,2,34,79369.70999999999
5034,3,31,72105.09
5035,16,36,85829.87
5036,5,26,70847.91
5037,2,25,50230.64
5038,4,33,64683.9
5039,6,27,53965.35
5040,7,30,86612.63
5041,4,20,49983.369999999995
5042,17,28,73277.51
5043,3,33,78319.06
5044,28,29,78389.25
5045,31,14,41044.520000000004
5046,0,26,61804.99
5047,20,35,77076.9
5048,10,27,67146.79
5049,12,19,47170.51
5050,15,24,69693.51
5051,7,31,71281.89
5052,9,29,72420.78
5053,1,37,80329.62
5054,8,27,66704.9
5055,2,38,93166.59
5056,1,30,79566.94
5057,85,23,44841.200000000004
5058,12,34,71222.12
5059,15,36,108073.11
5060,11,32,94604.58
5061,16,29,78788.65
5062,4,32,86375.91
5063,9,29,80786.98
5064,16,22,66619.4
5065,44,23,61814.020000000004
5066,40,34,80625.54
5067,12,23,53583.08
5068,39,26,68973.89
5069,2,34,81004.65
5070,28,29,67651.4
5071,15,28,73102.55
5072,4,26,77454.42
5073,3,23,51954.45
5074,11,19,45366.6
5075,9,29,67860.55
5076,0,27,62922.34
5077,3,32,72187.41
5078,6,21,50509.18
5079,10,30,71887.38
5080,0,32,90041.64
5081,14,33,84268.12
5082,7,31,73160.14
5083,7,34,83278.8
5084,7,26,67459.45
5085,3,35,90054.79
5086,48,36,94891.33
5087,9,29,75754.28
5088,26,27,57166.41
5089,7,33,79194.65
5090,6,28,58384.5
5091,2,33,87886.29
5092,0,35,87173.51
5093,11,31,78010.67
5094,0,34,84777.35
5095,4,29,56519.0
5096,17,28,72399.16
5097,1,30,74984.35
5098,41,22,57755.27
5099,1,32,83272.67
5100,30,33,94957.28
5101,48,35,95431.97
5102,4,25,66586.28
5103,2,28,74202.77
5104,43,23,52786.43
5105,1,31,77208.04000000001
5106,3,27,74551.92
5107,31,30,79571.12
5108,4,25,63593.82
5109,0,35,88696.81999999999
5110,46,29,75738.53
5111,2,35,88037.53
5112,15,37,92118.42
5113,2,26,61962.44
5114,7,31,70455.20999999999
5115,15,38,91916.81
5116,1,37,107624.53
5117,47,33,78497.68000000001
5118,15,32,80847.6
5119,5,37,105517.78
5120,7,38,87741.02
5121,2,33,77793.41
5122,1,29,72961.67
5123,19,23,53804.19
5124,2,30,72876.77
5125,0,22,55917.93
5126,4,23,60109.41
5127,11,36,103826.48
5128,0,39,102420.33
5129,5,32,80781.24
5130,4,29,79741.21
5131,21,30,72430.15
5132,29,28,81888.03
5133,0,37,79353.28
5134,2,28,65350.549999999996
5135,12,35,94560.38
5136,0,28,66556.79
5137,10,23,65475.21
5138,21,30,71136.13
5139,25,31,82230.59
5140,21,27,71289.59
5141,19,21,50418.38
5142,10,23,46778.55
5143,8,28,79774.55
5144,19,25,65703.27
5145,18,39,105595.84
5146,24,31,60790.03
5147,14,25,62079.12
5148,1,36,97717.84
5149,29,19,46968.579999999994
5150,2,24,54507.48
5151,29,31,67639.16
5152,12,24,62820.52
5153,5,30,81099.9
5154,0,35,94067.58
5155,2,27,81198.45
5156,1,25,57531.24
5157,12,32,83568.49
5158,9,33,74520.81999999999
5159,0,27,68572.34
5160,4,29,68957.9
5161,67,24,60304.96
5162,11,22,50461.25
5163,18,26,57792.2
5164,8,40,109816.77
5165,1,42,92349.56
5166,5,45,122690.36
5167,3,35,75320.17
5168,10,38,93162.26000000001
5169,16,35,87899.88
5170,17,38,97265.36
5171,14,36,95711.41
5172,4,31,74185.73
5173,1,31,87450.28
5174,1,40,112624.43
5175,10,27,71668.2
5176,14,28,72637.27
5177,4,41,120517.28
5178,32,26,61008.21
5179,9,28,76936.99
5180,7,25,68843.03
5181,13,30,67448.0
5182,3,39,91632.06
5183,21,35,97378.08
5184,24,29,76715.12
5185,8,27,66693.44
5186,3,38,86350.51
5187,14,21,55319.24
5188,0,37,101150.06
5189,22,34,87648.95
5190,3,35,86942.29
5191,5,29,66309.24
5192,3,35,103800.67
5193,9,30,64090.75
5194,16,38,100663.31
5195,9,22,43201.54
5196,0,21,50292.22
5197,0,38,103878.98
5198,16,24,47462.83
5199,6,29,67540.91
5200,10,29,70208.91
5201,1,31,71715.21
5202,6,29,85444.66
5203,3,31,81795.06999999999
5204,4,32,82734.24
5205,11,22,59544.39
5206,27,23,52724.93
5207,23,24,65266.5
5208,17,28,53390.53
5209,18,33,79604.37
5210,2,27,73244.35
5211,28,43,102304.98
5212,15,40,90728.20999999999
5213,3,41,94561.41
5214,35,28,83263.5
5215,1,27,73357.4
5216,3,34,87444.82
5217,1,33,85733.34
5218,0,24,61326.34
5219,3,27,64591.22
5220,6,34,92486.09
5221,48,28,69745.23
5222,16,35,88711.46
5223,28,36,104840.44
5224,1,27,73769.43000000001
5225,6,36,84605.64
5226,3,23,52991.4
5227,2,23,58091.61
5228,6,35,86787.54
5229,4,22,66417.67
5230,14,28,70670.33
5231,13,30,80481.11
5232,3,31,71916.62
5233,1,33,75171.64
5234,3,27,87421.06
5235,18,37,88404.84999999999
5236,39,35,84859.82
5237,31,26,72198.31
5238,2,31,71655.07
5239,2,30,95773.44
5240,2,32,78900.37
5241,12,26,60437.64
5242,38,21,60375.8
5243,30,37,104854.51
5244,0,42,111359.4
5245,10,29,76856.83
5246,19,31,76310.54
5247,4,27,67553.08
5248,5,27,77423.71
5249,29,27,69211.6
5250,52,19,45484.55
5251,13,21,52393.75
5252,45,22,62287.17
5253,4,28,68568.12
5254,7,39,102136.7
5255,6,29,71301.33
5256,2,25,61883.409999999996
5257,21,31,62712.18
5258,29,25,47333.82
5259,10,33,83051.76
5260,56,30,66351.43
5261,0,23,59441.09
5262,0,22,61727.29
5263,17,28,79952.02
5264,3,23,61618.9
5265,1,39,98816.71
5266,10,25,64573.47
5267,1,40,99454.41
5268,23,27,75496.93
5269,32,41,94204.33
5270,9,29,87018.15
5271,16,28,60447.24
5272,16,31,78108.94
5273,20,39,114633.68
5274,1,30,71647.94
5275,35,31,82692.26
5276,23,35,91288.98
5277,5,36,96269.37
5278,9,29,59736.21
5279,4,30,83872.6
5280,2,26,62833.82
5281,8,26,58428.54
5282,6,31,74316.76
5283,6,35,78229.75
5284,4,30,73137.42
5285,13,35,85767.53
5286,4,39,106767.71
5287,10,34,83160.22
5288,39,27,63198.09
5289,2,38,85218.41
5290,2,30,74853.26
5291,40,24,50944.68
5292,35,20,45881.53
5293,9,23,63553.14
5294,4,25,59276.18
5295,1,29,68993.87
5296,28,29,68458.56
5297,5,30,81830.75
5298,1,34,91506.98999999999
5299,5,35,89903.82
5300,5,26,65419.590000000004
5301,9,27,64665.08
5302,7,41,104553.36
5303,26,22,56500.409999999996
5304,2,30,78759.7
5305,23,22,60450.39
5306,2,30,66973.84
5307,0,36,97966.29
5308,13,32,82814.61
5309,10,34,101931.4
5310,2,23,61537.49
5311,26,30,81663.6
5312,31,31,66100.92
5313,0,30,67032.49
5314,1,25,64490.67
5315,3,37,91168.99
5316,4,32,73538.6
5317,106,14,28423.99
5318,23,33,81356.31
5319,7,35,77641.69
5320,2,31,79980.88
5321,2,35,85166.28
5322,11,29,79994.13
5323,13,22,47242.02
5324,4,26,69419.8
5325,3,27,62114.91
5326,23,35,90512.1
5327,8,21,69086.72
5328,10,31,77024.38
5329,0,43,105161.54
5330,5,40,109256.48
5331,16,16,41064.13
5332,10,28,60975.07
5333,13,31,80938.76000000001
5334,4,32,78565.18000000001
5335,9,28,75845.19
5336,3,43,115491.23
5337,13,28,78260.68
5338,4,35,76374.7
5339,8,24,64092.11
5340,0,35,91535.63
5341,7,35,105297.69
5342,1,31,84668.5
5343,15,29,71255.22
5344,3,26,74038.09
5345,5,32,80086.26
5346,3,45,103461.12
5347,14,27,72690.2
5348,12,27,60843.64
5349,6,25,62971.16
5350,2,38,87744.0
5351,27,37,102214.1
5352,0,31,78670.78
5353,2,24,51188.119999999995
5354,13,35,78158.18000000001
5355,0,24,68758.23
5356,1,26,57344.16
5357,1,31,80385.29000000001
5358,8,25,50939.88
5359,6,31,82074.12
5360,4,34,87102.19
5361,1,33,69715.46
5362,18,37,97606.1
5363,9,30,72808.8
5364,20,27,64286.14
5365,26,29,79891.09
5366,1,36,87691.38
5367,4,34,86388.28
5368,1,29,83890.41
5369,6,31,70921.32
5370,12,41,98608.21
5371,41,26,74609.86
5372,0,17,36831.72
5373,19,31,72477.2
5374,8,33,84602.96
5375,9,32,92633.97
5376,1,29,72606.42
5377,7,30,66763.21
5378,10,24,50597.07
5379,27,14,33701.409999999996
5380,5,37,90439.44
5381,13,30,82015.81
5382,5,28,72753.66
5383,12,27,61442.16
5384,22,37,89348.77
5385,30,44,91665.16
5386,16,31,83592.48
5387,16,36,94170.73
5388,25,23,65446.94
5389,4,25,70897.92
5390,15,28,60764.19
5391,7,24,66001.62
5392,25,33,88107.01
5393,20,28,75634.08
5394,17,40,91866.16
5395,0,25,70579.44
5396,3,23,53109.83
5397,1,25,59104.79
5398,17,26,64603.05
5399,23,32,74216.91
5400,1,19,51510.979999999996
5401,23,27,63957.73
5402,51,26,71165.92
5403,10,31,69193.76
5404,8,36,93566.49
5405,1,23,51820.520000000004
5406,13,34,100833.48
5407,26,29,76559.08
5408,0,18,44239.630000000005
5409,2,26,71521.48
5410,13,23,54952.52
5411,31,26,61204.94
5412,5,26,61892.91
5413,8,40,112240.24
5414,28,34,84006.61
5415,2,28,65835.23
5416,12,27,61911.56
5417,13,22,58241.52
5418,14,28,65806.38
5419,12,27,63300.83
5420,12,25,62739.69
5421,2,19,32128.0
5422,16,29,80699.53
5423,30,27,67974.26
5424,16,16,38843.01
5425,0,30,85804.47
5426,7,24,57302.39
5427,10,30,70876.21
5428,11,34,92823.22
5429,13,31,75341.42
5430,0,27,73309.46
5431,17,22,60050.98
5432,7,30,82434.06
5433,20,31,75245.67
5434,4,25,57285.78
5435,23,26,73400.14
5436,10,35,92675.44
5437,20,35,97237.39
5438,18,40,116562.44
5439,5,27,61637.62
5440,2,39,106851.6
5441,12,30,80699.07
5442,1,27,81197.82
5443,2,41,120932.37
5444,1,28,71755.03
5445,7,35,93394.74
5446,41,33,84609.9
5447,8,31,78384.89
5448,28,29,65837.03
5449,4,27,63695.55
5450,10,32,71583.73
5451,45,37,94034.06
5452,1,35,81557.45
5453,1,29,70036.85
5454,7,37,90233.73000000001
5455,3,36,77855.07
5456,0,39,98871.97
5457,36,30,95367.9
5458,2,28,71747.29
5459,7,37,78266.3
5460,7,38,84442.71
5461,3,32,81074.66
5462,8,32,78042.69
5463,2,31,77420.17
5464,10,36,87822.35
5465,20,26,62749.38
5466,20,17,49957.15
5467,18,26,62575.62
5468,5,31,71206.2
5469,4,37,88803.54000000001
5470,4,31,66729.46
5471,60,19,57334.119999999995
5472,4,39,93884.33
5473,12,27,72625.49
5474,1,30,69878.65
5475,2,27,55378.59
5476,13,31,83911.17
5477,15,29,75027.17
5478,4,28,72596.92
5479,4,33,97033.98999999999
5480,7,28,70022.83
5481,51,26,76687.94
5482,1,41,97886.05
5483,46,32,81163.03
5484,4,36,78435.31
5485,0,34,81262.68000000001
5486,14,37,74505.33
5487,26,24,65645.63
5488,14,32,79334.26
5489,2,30,75257.1
5490,16,39,112351.12
5491,6,28,84690.42
5492,6,30,77449.54000000001
5493,0,44,103978.49
5494,3,43,110512.12
5495,40,30,82067.88
5496,5,31,80800.25
5497,25,28,73863.03
5498,11,29,60059.39
5499,31,31,67863.86
5500,6,34,73484.34
5501,10,26,63550.130000000005
5502,12,37,122828.69
5503,7,34,81085.54
5504,3,37,93521.47
5505,5,28,73039.53
5506,9,29,69649.63
5507,11,22,50146.450000000004
5508,7,35,82636.19
5509,0,27,64081.53
5510,8,43,108028.18
5511,15,19,50628.15
5512,7,20,39661.48
5513,15,24,70418.91
5514,3,33,87295.74
5515,36,22,58640.25
5516,0,38,96398.0
5517,12,29,79894.42
5518,3,25,67216.91
5519,28,30,67583.54000000001
5520,8,32,88089.51
5521,0,29,78320.48
5522,45,25,46922.44
5523,2,30,77725.66
5524,64,30,68331.07
5525,1,24,45534.91
5526,23,24,56782.14
5527,3,27,60554.799999999996
5528,10,27,53184.88
5529,25,29,81811.06
5530,2,27,66894.93
5531,57,28,69400.92
5532,2,35,102714.36
5533,43,24,68752.73
5534,0,30,78623.48
5535,1,28,69925.7
5536,12,32,84713.87
5537,2,32,75839.66
5538,1,39,98701.31
5539,4,34,73062.7
5540,0,30,82950.45999999999
5541,6,42,98113.36
5542,11,36,93576.82
5543,17,32,74612.7
5544,11,35,92905.05
5545,10,31,77850.65
5546,2,33,83473.73
5547,0,19,45479.81
5548,6,18,33124.409999999996
5549,0,32,79662.7
5550,6,33,71042.05
5551,2,33,93306.26
5552,6,29,65892.59
5553,8,23,58751.0
5554,12,38,82515.16
5555,10,31,83501.88
5556,6,37,92586.23999999999
5557,4,36,95183.7
5558,2,26,60357.81
5559,24,32,67550.49
5560,11,34,96894.48
5561,22,29,66175.98
5562,10,20,56669.51
5563,6,34,83818.66
5564,28,29,74101.42
5565,5,22,48122.01
5566,10,29,88658.76
5567,2,32,65431.46
5568,18,28,84038.61
5569,10,24,63603.31
5570,3,23,51607.13
5571,7,35,71673.74
5572,5,27,62589.18
5573,8,20,41016.14
5574,19,37,95985.87
5575,22,29,78355.96
5576,25,26,62331.54
5577,1,27,75053.43
5578,5,37,97745.09
5579,12,22,58778.78
5580,13,40,95275.94
5581,11,28,73170.72
5582,11,32,78432.92
5583,6,33,80795.16
5584,21,27,59359.29
5585,15,24,54371.49
5586,21,36,84755.88
5587,27,38,96376.81999999999
5588,6,38,80524.12
5589,32,33,87248.8
5590,1,36,87761.63
5591,22,37,109073.66
5592,3,28,58928.01
5593,33,25,65449.56
5594,12,25,61102.0
5595,5,35,82415.56
5596,8,34,96934.58
5597,3,24,60014.57
5598,3,30,74905.35
5599,1,27,67994.06
5600,6,34,76572.31
5601,9,29,72727.69
5602,9,29,65710.94
5603,30,22,59911.94
5604,4,28,68712.06
5605,4,33,78798.11
5606,5,31,84779.5
5607,17,31,76998.34
5608,8,36,96790.74
5609,1,24,65112.94
5610,2,32,81751.58
5611,4,32,76335.71
5612,41,29,76415.38
5613,7,35,93204.38
5614,14,27,69168.54
5615,18,21,43673.56
5616,10,37,93210.96
5617,10,36,91602.29
5618,12,31,71126.4
5619,2,26,57193.7
5620,7,26,62324.9
5621,40,36,76235.79
5622,7,33,86220.22
5623,31,24,65838.61
5624,30,25,50575.22
5625,1,37,81350.07
5626,6,35,89367.06
5627,5,38,107652.08
5628,2,47,118437.85
5629,19,22,63151.1
5630,1,25,59345.32
5631,2,27,61782.22
5632,25,26,79848.79
5633,21,18,58498.24
5634,30,35,100730.06
5635,33,28,73817.04
5636,10,30,90775.83
5637,11,30,64203.77
5638,9,35,81050.73
5639,1,36,83228.77
5640,5,20,57910.22
5641,1,29,68531.76
5642,60,19,56332.75
5643,18,40,98516.35
5644,10,41,107681.42
5645,2,31,91592.43
5646,10,24,59488.95
5647,8,37,104133.25
5648,2,27,69772.7
5649,15,29,76940.74
5650,2,37,83755.83
5651,2,40,111751.66
5652,14,21,53555.76
5653,17,26,52271.28
5654,6,37,79625.51
5655,28,26,54066.89
5656,1,33,67650.11
5657,10,32,81976.6
5658,16,25,61520.57
5659,7,35,73534.47
5660,18,39,92199.42
5661,4,28,65974.75
5662,11,20,46923.020000000004
5663,11,35,88294.22
5664,0,35,85701.76
5665,1,37,99621.45
5666,15,20,44669.48
5667,9,28,63537.82
5668,7,21,44270.4
5669,32,25,67250.37
5670,36,24,43930.42
5671,3,35,89515.94
5672,1,28,77478.47
5673,34,22,49271.28
5674,10,31,72031.68
5675,9,32,80521.84
5676,1,38,101659.07
5677,36,32,73872.2
5678,4,24,56686.590000000004
5679,6,35,85808.63
5680,20,28,64000.16
5681,20,32,89384.24
5682,16,34,87839.72
5683,9,29,66342.38
5684,3,35,90411.92
5685,21,26,70359.29
5686,4,40,105644.27
5687,31,23,44906.92
5688,29,34,88082.93
5689,50,29,69743.21
5690,20,29,92951.98
5691,5,28,66266.87
5692,17,29,66301.63
5693,10,34,86853.28
5694,0,27,67908.8
5695,22,33,94617.6
5696,10,35,85109.59
5697,8,21,41294.51
5698,16,31,84033.59
5699,1,35,91803.77
5700,12,32,61844.090000000004
5701,9,29,54378.17
5702,4,31,75222.23
5703,39,26,58049.65
5704,55,27,69526.11
5705,31,29,77512.48
5706,8,33,79437.66
5707,2,34,77752.91
5708,10,31,88692.87
5709,13,18,43368.83
5710,0,24,63077.43
5711,5,27,62010.76
5712,2,25,65359.729999999996
5713,3,29,69897.84
5714,53,21,35542.86
5715,27,23,64276.4
5716,5,28,67951.05
5717,11,28,71414.61
5718,1,30,67751.82
5719,10,31,81364.75
5720,16,35,83977.13
5721,24,25,64404.82
5722,48,27,71819.2
5723,2,30,72693.32
5724,30,23,56092.92
5725,21,36,90127.87
5726,21,21,42387.34
5727,30,30,73641.45
5728,34,25,65842.88
5729,0,26,52547.62
5730,2,23,62512.200000000004
5731,0,33,86123.27
5732,6,28,62597.64
5733,4,25,64619.9
5734,27,35,84961.21
5735,0,23,49524.35
5736,2,40,108020.54000000001
5737,10,32,95399.87
5738,4,31,68263.99
5739,0,37,91827.11
5740,18,35,102730.12
5741,8,28,68466.62
5742,35,23,48474.87
5743,5,18,45981.09
5744,13,22,60122.3
5745,32,23,53403.69
5746,19,23,53974.69
5747,1,33,85778.52
5748,3,37,97379.62
5749,14,34,82378.93
5750,1,41,104955.7
5751,3,34,85000.34
5752,6,24,58884.590000000004
5753,7,20,43549.1
5754,0,34,90974.55
5755,14,28,76563.18
5756,16,43,118445.78
5757,28,23,57066.97
5758,2,34,79865.92
5759,29,19,42280.979999999996
5760,17,24,65885.94
5761,5,40,92356.61
5762,11,32,76311.47
5763,14,33,72032.82
5764,29,23,65635.53
5765,4,33,90263.81
5766,18,39,72878.19
5767,29,39,96912.02
5768,2,29,66728.38
5769,11,35,86047.09
5770,15,31,86532.91
5771,10,32,82397.85
5772,7,20,57836.92
5773,7,32,88498.43000000001
5774,2,46,121560.06
5775,0,25,57882.24
5776,43,28,80752.51
5777,23,32,79811.62
5778,12,30,73307.38
5779,5,33,84779.79
5780,18,38,83821.4
5781,3,36,100494.65000000001
5782,25,30,76940.86
5783,13,29,78826.69
5784,9,32,77044.81
5785,0,27,63171.62
5786,4,32,92033.22
5787,0,25,72253.78
5788,17,30,64611.71
5789,2,32,74381.39
5790,8,38,94957.15
5791,6,28,73666.67
5792,1,31,79248.09
5793,1,29,65729.14
5794,10,26,61527.25
5795,36,28,65862.83
5796,11,40,108961.56
5797,23,33,90103.96
5798,1,36,98384.43000000001
5799,18,16,37499.04
5800,2,28,68607.54
5801,2,29,69502.13
5802,16,34,86642.57
